id,name,description,title,start_date,end_date,experience_type,job_type,job_location,min_years_required,type_of_insertion,is_verified,is_verified_client,daily_hours,created_by,created_at,updated_at,resource_id,client_id,pipeline_id,Closed
437,Transact (Calypso),"• Involved in pricing, loading market data, configuring static data with different counterparties and Books.
• Validated cash flows for Credit and Interest Rate Derivatives, Futures, and Equity.
• Engaged in Back Office operations including Life Cycle Events and Exercise.
• Configured and customized SWIFT messaging, accounting modules, and workflows.
• Set up integration for Euroclear fees for legal entities in the Euroclear Security Lending and Borrowing program.
• Configured DTCC for the generation and reconciliation of DTCC payments and confirmations.
• Managed Credit Collateral, Mirror Trades, and Auditing functionalities.
• Implemented multiple Instrument/Asset classes on Calypso.
• Conducted regression testing on Build Releases and reported defects using the Mercury Defect tracking Tool.
• Trained and mentored new joiners.",Business Analyst,2006-07-01 00:00:00,2007-12-31 00:00:00,2,1,"United states, usa",,0.0,0,0,,,2025-01-21 09:36:01,2025-01-21 09:36:01,77.0,338.0,,
438,Market Risk Business Analyst,"• Lead the VaR redesign project at ABN Amro, responsible for replacing reports from an old market risk module to MRA/MRB.
• Configured datamart and extracted files for improved reporting functionalities.
• Utilized Murex systems extensively to enhance market risk analysis and reporting.
• Collaborated with cross-functional teams to ensure seamless transition to the new module, improving data accuracy and reporting efficiency.
• Key technologies used: Murex, SQL, VaR frameworks.",Business Analyst,2021-03-01 00:00:00,,2,1,"Netherlands, amsterdam, null, netherlands",,0.0,0,0,,,2025-01-21 10:29:41,2025-01-21 10:29:41,76.0,305.0,,
439,Market Risk Business Analyst,"• Worked as a Market Risk Business Analyst from June 2019 to March 2021 at UOB Singapore.
• Adapting and deploying Risk configurations and reports for overseas entities like MLC and MRA.
• Gathered requirements and prepared functional and technical documents for reports such as PLGRID, CS01, PV01, EQD Delta, CO Delta.
• Created several reports based on simulation views and Market data viewer for the Thailand local interface.
• Utilized technologies such as MUREX, SQL, and reporting tools.",Business Analyst,2019-06-01 00:00:00,2021-03-01 00:00:00,2,1,"Singapore, singapore",,0.0,0,0,,,2025-01-21 10:29:51,2025-01-21 10:29:51,76.0,306.0,,
440,"April 2018 To June 2018 - Market Risk Business Analyst, Support - Murex/Paris","• Served as a Market Risk Business Analyst in support of Rabobank VaR MRA/MRB v.3.1.38 implementation.\n• Implemented business solutions to replace an internal system for 1/10D VaR, Stressed VaR, Stress Testing, and Backtesting.\n• Involved in the handover design of FRTB IMA/SA.\n• Key technologies used include MRA, MRB, and FRTB frameworks.",Business Analyst,2018-04-01 00:00:00,2018-06-30 00:00:00,1,1,"France, paris, null, france",,0.0,0,0,,,2025-01-21 10:30:00,2025-01-21 10:30:00,76.0,234.0,,
441,VaR Business Analyst,"• Acted as Market Risk Business Analyst at Nationwide, London.
• Led the VaR Greenfield implementation utilizing MRA.
   - Responsibilities included Taylor VaR implementation, full VaR revaluation,
   - Conducted Backtesting and Stress Testing.
   - Developed and implemented Stressed VaR.
• Collaborated extensively with teams to ensure effective deployment of the VaR models and facilitated cross-functional communications.
• Engaged in the complete cycle of technical documentation and stakeholder communications.",Business Analyst,2017-01-01 00:00:00,2018-03-31 00:00:00,1,1,"Uk, london",,0.0,0,0,,,2025-01-21 10:30:09,2025-01-21 10:30:09,76.0,339.0,,
442,VaR Business Analyst,"• Worked as a VaR Business Analyst at NBAD in Abu Dhabi from May 2014 to December 2016.
• Provided BAU support on VaR.
• Implemented several projects including:
  • Backtesting
  • VaR disclosure reports
  • Stress testing
  • 5 Day VaR
  • Credit spread curve implementation for bonds only for VaR.
• Supported Front Office operations related to VaR processes.
• Technologies and skills used included MUREX, SQL, and stress testing methodologies.",Business Analyst,2014-05-01 00:00:00,2016-12-31 00:00:00,1,1,"Abu dhabi, uae",,0.0,0,0,,,2025-01-21 10:30:18,2025-01-21 10:30:18,76.0,211.0,,
443,VAR Business Analyst,"• Worked on Project FGB: VaR implementation. Involved in business requirement collection and writing functional Design document and technical Build.
• Project ADCB Phase 4: Credit Implementation.
  - Involved in business requirement collection and writing functional Design document and technical Build.
  - Implemented new risk factor for VaR, Stress testing, and Stressed VaR.
  - Implemented Backtesting through PLVAR and Datamart.
- Technologies: Murex, Datamart, SQL.",Business Analyst,2013-08-01 00:00:00,2014-04-01 00:00:00,1,1,"Lebanon, beirut, abu dhabi, united arab emirates.",,0.0,0,0,,,2025-01-21 10:30:32,2025-01-21 10:30:32,76.0,234.0,,
444,VAR Business Analyst,"• Worked on the LCH ITR project as a VAR Business Analyst at Murex/LCH, UK.
• Assisted with the final phase of the project on the MRA (Market Risk aggregator), contributing to successful completion.
• Supported the reporting team on Datamart, ensuring accuracy and efficiency in data handling.
• Technologies and skills used: Market Risk aggregator, Datamart.",Business Analyst,2013-02-01 00:00:00,2013-05-01 00:00:00,1,1,"United kingdom, uk",,0.0,0,0,,,2025-01-21 10:30:42,2025-01-21 10:30:42,76.0,340.0,,
445,VAR Business Analyst,"• Worked as a VAR Business Analyst on a project for Murex/Standard Bank.
• Project: Migration 3.1.20 to 3.1.27 and Credit implementation.
• Involved in gathering business requirements, writing functional and technical design documents, and solution testing.
• Implemented VaR, Stressed VaR, Stress testing, Extended Stressed VaR, and IRC.
• Designed and built structured solutions for IRC involving Datamart and the VaR module.",Business Analyst,2012-03-01 00:00:00,2013-02-01 00:00:00,1,1,"France, paris, null, france",,0.0,0,0,,,2025-01-21 10:30:52,2025-01-21 10:30:52,76.0,341.0,,
446,VAR Murex Business Analyst,"• Worked on implementing Stress Testing for the Market Risk and Front Office on v.2.11 for BP in London.
• Analyzed feasibility in terms of Risk Factors and output on version 2.11.39/45 and scenario generation tool.
• Created new Datamart table linked to VaR tables to view commodity Greeks output in different units.
• Supported Market Risk on Stress Testing, including testing and reconciliation.
• Managed the Front Office Business Analyst project, which involved importing Reuters curves into Murex with Family mode, creating XML and processing scripts with new subscription rule, and configuring new skew.",Business Analyst,2011-02-01 00:00:00,2012-03-31 00:00:00,2,1,"United kingdom, london, , united kingdom",,0.0,0,0,,,2025-01-21 10:31:02,2025-01-21 10:31:02,76.0,342.0,,
447,VAR Murex Business Analyst,"• Worked on the Murex Upgrade project from version 2.10 to version 2.11 for Historical VaR, Stressed VaR, and Stress test at Calyon, London.
  • Optimized reports by splitting them by scenarios and/or portfolios.
  • Configured all the VaR reports in versions 2.10 and 2.11, including batch processing and script processing.
  • Conducted reconciliation efforts between old and new VaR modules, focusing on four risk factors: Smile, Spot, FX Volatility, and ZC.
  • Investigated differences in Market Value and P&L between versions 2.10 and 2.11 using the PoP Up Simulation and querying the database (SQL).",Business Analyst,2010-08-01 00:00:00,2011-02-28 00:00:00,1,1,"Uk, london",,0.0,0,0,,,2025-01-21 10:31:11,2025-01-21 10:31:11,76.0,299.0,,
448,Murex Decommissioning Support Analyst,"• Worked as the first line of support for Front Office and Middle Office, managing the Murex 3.1 platform.
• Resolved user queries involving P&L issues, static bonds configuration, and PV reconciliation.
• Mapped various data needs and supported ongoing operations to ensure system stability.",Business Analyst,2009-09-01 00:00:00,2010-08-31 00:00:00,2,1,"United kingdom, london, uk",,0.0,0,0,,,2025-01-21 10:31:18,2025-01-21 10:31:18,76.0,89.0,,
449,Business Analyst,"• Joined a team of Business Analysts 3 months before the go-live date for a data migration project for external BP2S clients.
• Ensured Data from Hiportfolio was correctly fed into the Database.
• Investigated bugs and proposed long-term solutions.
• Tested On-Demand reporting features and the Supervision Layer for each Slot (US, UK, Far East).
• Conducted Valuations and Transactions Reconciliation.
• Technologies/Skills: SQL, Data Migration, Reconciliation Processes.",Business Analyst,2009-03-01 00:00:00,2009-09-30 00:00:00,1,1,"United kingdom, london",,0.0,0,0,,,2025-01-21 10:31:27,2025-01-21 10:31:27,76.0,343.0,,
450,Business Analyst,"• Involved in the Exotics OTC Interest Rates project team focusing on front-to-back STP of IRD products.
• Discussed requirements with the Global MO team based in London, New York, Singapore, & Tokyo.
• Identified & prioritized products for the STP process including Swaps, Callable/Bermudan swaps, Cap/Floor/Straddle, Swaptions, and Range Accrual.
• Created and extended XML/FpML Schema for IRD products and mapped schema with XML generated by the Front-end system (MAD).
• Produced functional specifications for the New Deal STP process and End-of-Day Reconciliation of exported Deals.
• Coordinated and assisted the development working closely with developers to drive unitary testing.
• Interacted with the BO IT team for end-to-end testing.
• Co-ordinated User Acceptance Testing globally across all regions.
• Provided customer training and ongoing support for escalated issues.
• Created user guides and documentation for each release.",Business Analyst,2008-03-01 00:00:00,2009-03-01 00:00:00,2,1,"United kingdom, london, null, united kingdom",,0.0,0,0,,,2025-01-21 10:31:41,2025-01-21 10:31:41,76.0,167.0,,
451,Functional Consultant on Murex 2.1,"• Provided consultancy services on Murex 2.1
• DEXIA (London): Tested Termsheets for interest rate products from Murex Front End using various scenarios (amortizing, additional flows, fixing).
• Conducted reconciliation between interest rate products input to Murex and the output confirmation.
• Configured settlement details (BIC, Account for Nostro and Vostro) based on client requirements.
• Created documentation (test report, tracking error report).
• KBC (Brussels): Investigated long running batch reports and found solutions.
• Interviewed main users about their daily reporting and tested simulations using the Risk matrix.
• Utilized skills in using MUREX 2.1 and MUREX 2.11.
• Created thorough documentation of processes and solutions.",Business Analyst,2007-09-01 00:00:00,2008-02-29 00:00:00,1,1,"Uk, london, null, uk",,0.0,0,0,,,2025-01-21 10:31:52,2025-01-21 10:31:52,76.0,344.0,,
452,Functional Consultant - AXA INVESTMENT MANAGER,"• Worked in parallel with Internal control using Sentinel software, a constraints server.
• Analyzed regulatory texts and management conventions.
• Coded regulatory constraints into the Sentinel application according to regulations and management agreements.
• Identified and resolved constraint breaches, supporting Internal Control.",Business Analyst,2007-05-01 00:00:00,2007-09-30 00:00:00,0,1,"Paris, france",,0.0,0,0,,,2025-01-21 10:31:59,2025-01-21 10:31:59,76.0,345.0,,
453,Internship at NATEXIS,"• Internship from April 2006 to September 2006 at NATEXIS, Paris, France.
• Implemented exotic options such as Basket option, Asian option, and compound option in Murex 2.11.
• Conducted functional testing for these exotic options by creating several deals with different characteristics and performing end-of-day P&L comparisons.
• Configured Smile Curves, Currency models, Calendar, and Spot for the options.
• Created documents for the Front Office and Middle Office, including product definitions and test processes.
• Technologies used: MUREX 2.11.",Business Analyst,2006-04-01 00:00:00,2006-09-30 00:00:00,0,1,"France, paris, , france",,0.0,0,0,,,2025-01-21 10:32:08,2025-01-21 10:32:08,76.0,212.0,,
